EPIC,DATETIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
GBPUSD,2019-07-01 21:46:00,1.26404,1.26413,1.26403,1.26403,38250
GBPUSD,2019-07-01 21:47:00,1.264,1.26425,1.26398,1.26419,66250
GBPUSD,2019-07-01 21:48:00,1.26419,1.26419,1.26417,1.26418,16940.0005
GBPUSD,2019-07-01 21:49:00,1.26419,1.26427,1.26415,1.26423,69440.0024
GBPUSD,2019-07-01 21:50:00,1.26423,1.26424,1.26375,1.26385,131000
GBPUSD,2019-07-01 21:51:00,1.26384,1.2639,1.26383,1.26389,17000
GBPUSD,2019-07-01 21:52:00,1.26389,1.26389,1.26389,1.26389,1750
GBPUSD,2019-07-01 21:53:00,1.2639,1.26391,1.26387,1.2639,29750
GBPUSD,2019-07-01 21:54:00,1.26387,1.26388,1.26387,1.26388,14619.9999
GBPUSD,2019-07-01 21:55:00,1.26388,1.26393,1.26388,1.26388,26719.9993
GBPUSD,2019-07-01 21:56:00,1.26389,1.26389,1.26387,1.26389,24850.0004
GBPUSD,2019-07-01 21:57:00,1.2639,1.26391,1.26384,1.26384,49029.9988
GBPUSD,2019-07-01 21:58:00,1.26384,1.26387,1.26384,1.26387,11689.9996
GBPUSD,2019-07-01 21:59:00,1.26389,1.2639,1.26384,1.26388,11140.0003
GBPUSD,2019-07-01 22:00:00,1.26391,1.26416,1.26391,1.26404,38419.9982
GBPUSD,2019-07-01 22:01:00,1.26403,1.26418,1.264,1.2641,7619.9999
GBPUSD,2019-07-01 22:02:00,1.26409,1.26412,1.26409,1.26411,7510.0002
GBPUSD,2019-07-01 22:03:00,1.26413,1.26413,1.26411,1.26411,1130
GBPUSD,2019-07-01 22:04:00,1.26409,1.2641,1.26409,1.26409,8069.9997
GBPUSD,2019-07-01 22:05:00,1.26409,1.26415,1.26409,1.26414,6400.0001
GBPUSD,2019-07-01 22:06:00,1.26413,1.26421,1.26413,1.26421,12109.9997
GBPUSD,2019-07-01 22:07:00,1.26423,1.26423,1.26422,1.26423,8250
GBPUSD,2019-07-01 22:08:00,1.26421,1.26422,1.26419,1.26419,14000
GBPUSD,2019-07-01 22:09:00,1.2642,1.2642,1.26419,1.2642,13489.9998
GBPUSD,2019-07-01 22:10:00,1.2642,1.2642,1.26417,1.26419,22129.9992
GBPUSD,2019-07-01 22:11:00,1.2642,1.26421,1.2642,1.26421,6500
GBPUSD,2019-07-01 22:12:00,1.2642,1.26429,1.2642,1.26427,18930.0003
GBPUSD,2019-07-01 22:13:00,1.26428,1.26429,1.26428,1.26428,8750
GBPUSD,2019-07-01 22:14:00,1.26429,1.26429,1.26427,1.26428,16680.0003
GBPUSD,2019-07-01 22:15:00,1.26428,1.2643,1.26427,1.26428,16250
GBPUSD,2019-07-01 22:16:00,1.26427,1.26429,1.26427,1.26428,8250
GBPUSD,2019-07-01 22:17:00,1.26427,1.26429,1.2642,1.26421,21430.0003
GBPUSD,2019-07-01 22:18:00,1.2642,1.2642,1.26419,1.26419,3190.0001
GBPUSD,2019-07-01 22:19:00,1.26419,1.2642,1.26418,1.26418,12800.0002
GBPUSD,2019-07-01 22:20:00,1.26419,1.26423,1.26419,1.26422,13689.9996
GBPUSD,2019-07-01 22:21:00,1.26422,1.26422,1.26421,1.26421,10250
GBPUSD,2019-07-01 22:22:00,1.26428,1.26431,1.26427,1.26428,16250
GBPUSD,2019-07-01 22:23:00,1.26429,1.26431,1.26429,1.26429,11869.9999
GBPUSD,2019-07-01 22:24:00,1.2643,1.26431,1.26427,1.26429,28750
GBPUSD,2019-07-01 22:25:00,1.2643,1.2643,1.26418,1.26419,38610.0006
GBPUSD,2019-07-01 22:26:00,1.26423,1.26425,1.26408,1.26408,80040.0009
GBPUSD,2019-07-01 22:27:00,1.26408,1.2644,1.26407,1.26428,297230.011
GBPUSD,2019-07-01 22:28:00,1.26428,1.26447,1.26428,1.26432,213160.0037
GBPUSD,2019-07-01 22:29:00,1.26436,1.26451,1.26426,1.26441,166119.9951
GBPUSD,2019-07-01 22:30:00,1.26441,1.2646,1.2644,1.26453,112010.0021
GBPUSD,2019-07-01 22:31:00,1.26452,1.26477,1.26452,1.26466,72919.9982
GBPUSD,2019-07-01 22:32:00,1.26465,1.26467,1.26465,1.26466,24500
GBPUSD,2019-07-01 22:33:00,1.26467,1.26474,1.26463,1.26467,31620.0008
GBPUSD,2019-07-01 22:34:00,1.26467,1.26468,1.26459,1.26462,44990.0017
GBPUSD,2019-07-01 22:35:00,1.26462,1.26464,1.26461,1.26461,20989.9998
GBPUSD,2019-07-01 22:36:00,1.26463,1.26471,1.26462,1.26471,25500
GBPUSD,2019-07-01 22:37:00,1.26471,1.26477,1.26469,1.2647,45439.9986
GBPUSD,2019-07-01 22:38:00,1.2647,1.26471,1.26459,1.26462,34869.9989
GBPUSD,2019-07-01 22:39:00,1.26463,1.26463,1.26452,1.26453,48409.9998
GBPUSD,2019-07-01 22:40:00,1.26453,1.26457,1.26453,1.26455,16750
GBPUSD,2019-07-01 22:41:00,1.26454,1.26454,1.26452,1.26452,6000
GBPUSD,2019-07-01 22:42:00,1.26452,1.26456,1.26452,1.26454,14250
GBPUSD,2019-07-01 22:43:00,1.26454,1.26454,1.26453,1.26453,5000
GBPUSD,2019-07-01 22:44:00,1.26453,1.26453,1.26452,1.26452,5000
GBPUSD,2019-07-01 22:45:00,1.26454,1.26456,1.26454,1.26454,4750
GBPUSD,2019-07-01 22:46:00,1.26454,1.26454,1.26452,1.26452,5250
GBPUSD,2019-07-01 22:47:00,1.26453,1.26453,1.26452,1.26453,7500
GBPUSD,2019-07-01 22:48:00,1.26449,1.26449,1.26443,1.26444,8750
GBPUSD,2019-07-01 22:49:00,1.26444,1.26444,1.26438,1.26441,9619.9999
GBPUSD,2019-07-01 22:50:00,1.26441,1.26443,1.26441,1.26442,16190.0005
GBPUSD,2019-07-01 22:51:00,1.26444,1.26445,1.26441,1.26441,11310.0004
GBPUSD,2019-07-01 22:52:00,1.26443,1.26445,1.26441,1.26443,24000
GBPUSD,2019-07-01 22:53:00,1.26443,1.26448,1.26442,1.26447,16250
GBPUSD,2019-07-01 22:54:00,1.26446,1.26447,1.26443,1.26446,24760.0002
GBPUSD,2019-07-01 22:55:00,1.26446,1.26446,1.26445,1.26445,13819.9997
GBPUSD,2019-07-01 22:56:00,1.26445,1.2645,1.26441,1.26444,34310.0014
GBPUSD,2019-07-01 22:57:00,1.26446,1.26464,1.26444,1.26462,31620.0008
GBPUSD,2019-07-01 22:58:00,1.26462,1.26462,1.26461,1.26461,3000
GBPUSD,2019-07-01 22:59:00,1.26462,1.26462,1.2646,1.26461,10930.0003
GBPUSD,2019-07-01 23:00:00,1.26462,1.26462,1.2646,1.26462,33500
GBPUSD,2019-07-01 23:01:00,1.26461,1.26464,1.26461,1.26461,14130.0001
GBPUSD,2019-07-01 23:02:00,1.26461,1.26463,1.26461,1.26463,16489.9998
GBPUSD,2019-07-01 23:03:00,1.26462,1.26462,1.26462,1.26462,6250
GBPUSD,2019-07-01 23:04:00,1.26461,1.26462,1.26461,1.26462,4250
GBPUSD,2019-07-01 23:05:00,1.26462,1.26463,1.26461,1.26463,9739.9998
GBPUSD,2019-07-01 23:06:00,1.26462,1.26462,1.2646,1.26461,16120.0008
GBPUSD,2019-07-01 23:07:00,1.2646,1.2646,1.26439,1.26439,40750
GBPUSD,2019-07-01 23:08:00,1.2644,1.26443,1.26437,1.26443,25270.0005
GBPUSD,2019-07-01 23:09:00,1.26453,1.2646,1.26452,1.26459,35000
GBPUSD,2019-07-01 23:10:00,1.26459,1.2646,1.26455,1.26458,28360.0006
GBPUSD,2019-07-01 23:11:00,1.26458,1.26458,1.26456,1.26458,16239.9998
GBPUSD,2019-07-01 23:12:00,1.26457,1.26458,1.2645,1.2645,20719.9993
GBPUSD,2019-07-01 23:13:00,1.2645,1.26451,1.26449,1.2645,18860.0006
GBPUSD,2019-07-01 23:14:00,1.26451,1.26451,1.26449,1.2645,27149.9996
GBPUSD,2019-07-01 23:15:00,1.2645,1.26453,1.26448,1.26452,41930.0003
GBPUSD,2019-07-01 23:16:00,1.26452,1.26459,1.26449,1.26457,90300.0031
GBPUSD,2019-07-01 23:17:00,1.26457,1.26459,1.26453,1.26454,86620.0027
GBPUSD,2019-07-01 23:18:00,1.26453,1.26453,1.26453,1.26453,6000
GBPUSD,2019-07-01 23:19:00,1.26453,1.26454,1.26453,1.26454,13119.9999
GBPUSD,2019-07-01 23:20:00,1.26453,1.26459,1.26453,1.26457,19090.0002
GBPUSD,2019-07-01 23:21:00,1.26455,1.26455,1.26452,1.26453,18290.0009
GBPUSD,2019-07-01 23:22:00,1.26458,1.26461,1.26456,1.26461,31010.0002
GBPUSD,2019-07-01 23:23:00,1.26461,1.26465,1.26461,1.26463,12310.0004
GBPUSD,2019-07-01 23:24:00,1.26461,1.26463,1.2646,1.26461,26500
GBPUSD,2019-07-01 23:25:00,1.26462,1.26462,1.26453,1.26454,36930.0003
GBPUSD,2019-07-01 23:26:00,1.26453,1.26453,1.26452,1.26452,10250
GBPUSD,2019-07-01 23:27:00,1.26453,1.26453,1.26444,1.26444,15060.0004
GBPUSD,2019-07-01 23:28:00,1.26445,1.26445,1.26442,1.26444,25370.0008
GBPUSD,2019-07-01 23:29:00,1.26444,1.26444,1.26441,1.26443,13680.0003
GBPUSD,2019-07-01 23:30:00,1.26444,1.26453,1.26444,1.26451,33990.0017
GBPUSD,2019-07-01 23:31:00,1.26451,1.26451,1.2645,1.26451,20250
GBPUSD,2019-07-01 23:32:00,1.26448,1.26449,1.26445,1.26449,32360.0006
GBPUSD,2019-07-01 23:33:00,1.2645,1.26451,1.26448,1.26451,15359.9997
GBPUSD,2019-07-01 23:34:00,1.26451,1.26451,1.26448,1.26448,15550.0002
GBPUSD,2019-07-01 23:35:00,1.26447,1.26448,1.26447,1.26448,7119.9999
GBPUSD,2019-07-01 23:36:00,1.26448,1.26455,1.26448,1.26455,30590.0002
GBPUSD,2019-07-01 23:37:00,1.26457,1.2646,1.26457,1.2646,14250
GBPUSD,2019-07-01 23:38:00,1.2646,1.2646,1.26451,1.26453,31399.9996
GBPUSD,2019-07-01 23:39:00,1.2645,1.26454,1.26446,1.26446,33040.0009
GBPUSD,2019-07-01 23:40:00,1.26446,1.26447,1.26441,1.26444,26370.0008
GBPUSD,2019-07-01 23:41:00,1.26441,1.26442,1.26441,1.26442,2619.9999
GBPUSD,2019-07-01 23:42:00,1.26443,1.26443,1.26442,1.26443,8000
GBPUSD,2019-07-01 23:43:00,1.26443,1.26443,1.26437,1.26439,18239.9998
GBPUSD,2019-07-01 23:44:00,1.26439,1.26443,1.26439,1.26441,21229.9995
GBPUSD,2019-07-01 23:45:00,1.2644,1.2644,1.26438,1.26439,19620.0008
GBPUSD,2019-07-01 23:46:00,1.26439,1.26445,1.26439,1.26444,21620.0008
GBPUSD,2019-07-01 23:47:00,1.26443,1.26448,1.26441,1.26443,33599.9985
GBPUSD,2019-07-01 23:48:00,1.26444,1.26444,1.2644,1.26444,12250
GBPUSD,2019-07-01 23:49:00,1.26443,1.26443,1.26434,1.26438,27360.0006
GBPUSD,2019-07-01 23:50:00,1.26438,1.26438,1.26436,1.26436,17850.0004
GBPUSD,2019-07-01 23:51:00,1.26437,1.26441,1.26436,1.26441,30760.0002
GBPUSD,2019-07-01 23:52:00,1.26439,1.26441,1.26439,1.26441,14869.9999
GBPUSD,2019-07-01 23:53:00,1.26441,1.26444,1.2644,1.26442,26540.0009
GBPUSD,2019-07-01 23:54:00,1.26442,1.26442,1.26441,1.26441,20489.9998
GBPUSD,2019-07-01 23:55:00,1.26442,1.26445,1.26441,1.26444,60680.0003
GBPUSD,2019-07-01 23:56:00,1.26445,1.26453,1.2644,1.26443,83040.0009
GBPUSD,2019-07-01 23:57:00,1.26442,1.26442,1.26438,1.26439,22489.9998
GBPUSD,2019-07-01 23:58:00,1.26439,1.26439,1.26434,1.26435,29440.0005
GBPUSD,2019-07-01 23:59:00,1.26435,1.26441,1.26431,1.2644,39599.9985
GBPUSD,2019-07-02 00:00:00,1.26443,1.26443,1.26422,1.26424,70620.0027
GBPUSD,2019-07-02 00:01:00,1.26424,1.26431,1.26424,1.26429,24500
GBPUSD,2019-07-02 00:02:00,1.26426,1.26434,1.26422,1.26432,56680.0003
GBPUSD,2019-07-02 00:03:00,1.26429,1.26432,1.26427,1.2643,49319.9997
GBPUSD,2019-07-02 00:04:00,1.26431,1.26438,1.2643,1.26438,34500
GBPUSD,2019-07-02 00:05:00,1.26439,1.26446,1.26427,1.26431,76279.9988
GBPUSD,2019-07-02 00:06:00,1.26431,1.26431,1.26401,1.26412,58080.0018
GBPUSD,2019-07-02 00:07:00,1.26411,1.26412,1.26401,1.26402,38669.9982
GBPUSD,2019-07-02 00:08:00,1.26399,1.264,1.2639,1.2639,23739.9998
GBPUSD,2019-07-02 00:09:00,1.26391,1.26399,1.26391,1.26399,10619.9999
GBPUSD,2019-07-02 00:10:00,1.26401,1.26408,1.264,1.26408,47119.9989
GBPUSD,2019-07-02 00:11:00,1.26406,1.26414,1.26402,1.26414,42000
GBPUSD,2019-07-02 00:12:00,1.26413,1.26418,1.26408,1.26413,43560.0014
GBPUSD,2019-07-02 00:13:00,1.26413,1.26414,1.26406,1.26406,30649.9996
GBPUSD,2019-07-02 00:14:00,1.26405,1.26405,1.26402,1.26404,19680.0003
GBPUSD,2019-07-02 00:15:00,1.26404,1.26408,1.26401,1.26406,55770.0005
GBPUSD,2019-07-02 00:16:00,1.26409,1.26423,1.26407,1.26414,52060.0014
GBPUSD,2019-07-02 00:17:00,1.26412,1.26418,1.26411,1.26414,35330.0018
GBPUSD,2019-07-02 00:18:00,1.26415,1.2642,1.26415,1.2642,11750
GBPUSD,2019-07-02 00:19:00,1.26422,1.26423,1.26417,1.26421,38750
GBPUSD,2019-07-02 00:20:00,1.2642,1.26422,1.26418,1.26421,22500
GBPUSD,2019-07-02 00:21:00,1.2642,1.26429,1.2642,1.26422,40599.9985
GBPUSD,2019-07-02 00:22:00,1.2642,1.26423,1.26415,1.26421,50979.9995
GBPUSD,2019-07-02 00:23:00,1.2642,1.26423,1.26417,1.2642,46650.0015
GBPUSD,2019-07-02 00:24:00,1.26421,1.26429,1.26421,1.26429,26809.9995
GBPUSD,2019-07-02 00:25:00,1.26429,1.26434,1.26429,1.26429,25620.0008
GBPUSD,2019-07-02 00:26:00,1.26428,1.26429,1.26419,1.26419,40669.9982
GBPUSD,2019-07-02 00:27:00,1.2642,1.26425,1.26419,1.26422,14619.9999
GBPUSD,2019-07-02 00:28:00,1.26422,1.26422,1.26419,1.2642,39200.0008
GBPUSD,2019-07-02 00:29:00,1.26421,1.26422,1.26419,1.26422,19940.0005
GBPUSD,2019-07-02 00:30:00,1.26426,1.2643,1.26422,1.26422,38970.0012
GBPUSD,2019-07-02 00:31:00,1.26421,1.26424,1.26412,1.26417,62869.9989
GBPUSD,2019-07-02 00:32:00,1.26418,1.26437,1.26414,1.26434,32979.9995
GBPUSD,2019-07-02 00:33:00,1.26434,1.26436,1.26429,1.26432,39290.0009
GBPUSD,2019-07-02 00:34:00,1.26435,1.26447,1.26435,1.26444,45169.9982
GBPUSD,2019-07-02 00:35:00,1.26449,1.26453,1.26449,1.26449,19120.0008
GBPUSD,2019-07-02 00:36:00,1.26451,1.26452,1.26449,1.26449,21750
GBPUSD,2019-07-02 00:37:00,1.26444,1.26444,1.26439,1.26441,18430.0003
GBPUSD,2019-07-02 00:38:00,1.26443,1.26443,1.2644,1.26441,8119.9999
GBPUSD,2019-07-02 00:39:00,1.26442,1.26445,1.26431,1.26433,72309.9976
GBPUSD,2019-07-02 00:40:00,1.26431,1.26437,1.2643,1.26436,80199.9969
GBPUSD,2019-07-02 00:41:00,1.26436,1.26437,1.26435,1.26437,39830.0018
GBPUSD,2019-07-02 00:42:00,1.26437,1.26453,1.26437,1.26452,50369.9989
GBPUSD,2019-07-02 00:43:00,1.26451,1.26451,1.26444,1.26447,21309.9995
GBPUSD,2019-07-02 00:44:00,1.26444,1.26454,1.26444,1.26449,28440.0005
GBPUSD,2019-07-02 00:45:00,1.26451,1.26455,1.2645,1.26451,26739.9998
GBPUSD,2019-07-02 00:46:00,1.26451,1.26454,1.26448,1.26454,35000
GBPUSD,2019-07-02 00:47:00,1.26453,1.26454,1.26449,1.26449,28870.0008
GBPUSD,2019-07-02 00:48:00,1.26449,1.26449,1.26442,1.26442,88169.9982
GBPUSD,2019-07-02 00:49:00,1.26443,1.26445,1.2644,1.26443,48099.9985
GBPUSD,2019-07-02 00:50:00,1.26443,1.26447,1.26439,1.2644,99769.9966
GBPUSD,2019-07-02 00:51:00,1.26439,1.26441,1.26438,1.26439,30540.0009
GBPUSD,2019-07-02 00:52:00,1.26439,1.26439,1.26423,1.26423,36709.9991
GBPUSD,2019-07-02 00:53:00,1.26424,1.26429,1.2642,1.26428,63409.9998
GBPUSD,2019-07-02 00:54:00,1.26428,1.26431,1.26421,1.26426,35110.0006
GBPUSD,2019-07-02 00:55:00,1.26426,1.26434,1.26425,1.26432,42799.9992
GBPUSD,2019-07-02 00:56:00,1.26432,1.26438,1.26428,1.2643,56560.0014
GBPUSD,2019-07-02 00:57:00,1.26429,1.26434,1.26428,1.26434,31430.0003
GBPUSD,2019-07-02 00:58:00,1.26433,1.26436,1.26432,1.26432,22629.9992
GBPUSD,2019-07-02 00:59:00,1.2643,1.26435,1.2643,1.26431,38529.9988
GBPUSD,2019-07-02 01:00:00,1.26434,1.26442,1.26432,1.26434,70589.9963
GBPUSD,2019-07-02 01:01:00,1.26434,1.26441,1.26429,1.26433,95860.0006
GBPUSD,2019-07-02 01:02:00,1.26433,1.26436,1.26427,1.26428,33840.0002
GBPUSD,2019-07-02 01:03:00,1.2643,1.26434,1.2642,1.26422,39060.0014
GBPUSD,2019-07-02 01:04:00,1.26422,1.26428,1.2642,1.26421,79069.9997
GBPUSD,2019-07-02 01:05:00,1.26422,1.26427,1.2642,1.26426,54729.9995
GBPUSD,2019-07-02 01:06:00,1.26426,1.26427,1.26421,1.26422,40799.9992
GBPUSD,2019-07-02 01:07:00,1.26421,1.26423,1.2642,1.2642,42979.9995
GBPUSD,2019-07-02 01:08:00,1.26416,1.26417,1.26411,1.26415,62750
GBPUSD,2019-07-02 01:09:00,1.26415,1.26422,1.26414,1.26422,22120.0008
GBPUSD,2019-07-02 01:10:00,1.26422,1.26422,1.26418,1.26419,36750
GBPUSD,2019-07-02 01:11:00,1.26419,1.26422,1.26414,1.26414,22370.0008
GBPUSD,2019-07-02 01:12:00,1.26414,1.26414,1.26411,1.26411,48709.9991
GBPUSD,2019-07-02 01:13:00,1.26411,1.26422,1.26411,1.26421,40990.0017
GBPUSD,2019-07-02 01:14:00,1.26421,1.26426,1.26419,1.2642,26620.0008
GBPUSD,2019-07-02 01:15:00,1.26415,1.26415,1.26408,1.26408,58500
GBPUSD,2019-07-02 01:16:00,1.26409,1.26411,1.26405,1.2641,28350.0004
GBPUSD,2019-07-02 01:17:00,1.2641,1.2642,1.2641,1.2642,53750
GBPUSD,2019-07-02 01:18:00,1.26421,1.26422,1.26417,1.26418,27250
GBPUSD,2019-07-02 01:19:00,1.26418,1.26423,1.26415,1.26423,40560.0014
GBPUSD,2019-07-02 01:20:00,1.26422,1.26425,1.26421,1.26423,41849.9985
GBPUSD,2019-07-02 01:21:00,1.26423,1.26428,1.2642,1.2642,82040.0009
GBPUSD,2019-07-02 01:22:00,1.26421,1.26423,1.26421,1.26421,64930.0003
GBPUSD,2019-07-02 01:23:00,1.26421,1.26425,1.2642,1.26424,47680.0003
GBPUSD,2019-07-02 01:24:00,1.26424,1.26429,1.26424,1.26428,29590.0002
GBPUSD,2019-07-02 01:25:00,1.26428,1.2643,1.26427,1.2643,27750
GBPUSD,2019-07-02 01:26:00,1.26431,1.26431,1.2643,1.2643,25500
GBPUSD,2019-07-02 01:27:00,1.26431,1.26431,1.26428,1.26429,25290.0009
GBPUSD,2019-07-02 01:28:00,1.26429,1.26429,1.26427,1.26428,16870.0008
GBPUSD,2019-07-02 01:29:00,1.26429,1.2643,1.26417,1.2642,154380.0049
GBPUSD,2019-07-02 01:30:00,1.26421,1.26423,1.26416,1.26419,123989.9979
GBPUSD,2019-07-02 01:31:00,1.26419,1.26421,1.26416,1.2642,100260.0021
GBPUSD,2019-07-02 01:32:00,1.2642,1.2642,1.26417,1.26418,79290.0009
GBPUSD,2019-07-02 01:33:00,1.26417,1.26419,1.26417,1.26419,16979.9995
GBPUSD,2019-07-02 01:34:00,1.26418,1.26427,1.26418,1.26423,34409.9998
GBPUSD,2019-07-02 01:35:00,1.26422,1.26425,1.26414,1.26419,43979.9995
GBPUSD,2019-07-02 01:36:00,1.26419,1.2642,1.26407,1.2641,89150.0015
GBPUSD,2019-07-02 01:37:00,1.2641,1.26422,1.2641,1.26421,50500
GBPUSD,2019-07-02 01:38:00,1.26419,1.26421,1.26412,1.26417,60740.0017
GBPUSD,2019-07-02 01:39:00,1.26418,1.26423,1.26412,1.26415,32250
GBPUSD,2019-07-02 01:40:00,1.26414,1.26428,1.2641,1.26426,46110.0006
GBPUSD,2019-07-02 01:41:00,1.26423,1.26423,1.26419,1.26422,33240.0017
GBPUSD,2019-07-02 01:42:00,1.26421,1.26426,1.26419,1.26422,58830.0018
GBPUSD,2019-07-02 01:43:00,1.26422,1.26431,1.26422,1.2643,61740.0017
GBPUSD,2019-07-02 01:44:00,1.26429,1.26429,1.26419,1.26421,32610.0006
GBPUSD,2019-07-02 01:45:00,1.26421,1.26423,1.2641,1.26421,115459.9991
GBPUSD,2019-07-02 01:46:00,1.2642,1.26424,1.26419,1.26421,48869.9989
GBPUSD,2019-07-02 01:47:00,1.2642,1.26422,1.26415,1.26421,67790.0009
GBPUSD,2019-07-02 01:48:00,1.26421,1.26424,1.26417,1.26421,55250
GBPUSD,2019-07-02 01:49:00,1.26421,1.26427,1.26421,1.26424,30079.9999
GBPUSD,2019-07-02 01:50:00,1.26424,1.26426,1.2642,1.2642,109339.9963
GBPUSD,2019-07-02 01:51:00,1.26421,1.26425,1.2642,1.26425,67099.9985
GBPUSD,2019-07-02 01:52:00,1.26424,1.2643,1.26423,1.2643,71809.9976
GBPUSD,2019-07-02 01:53:00,1.2643,1.26431,1.26429,1.26431,30069.9997
GBPUSD,2019-07-02 01:54:00,1.2643,1.2643,1.26428,1.26429,25680.0003
GBPUSD,2019-07-02 01:55:00,1.26429,1.26429,1.26412,1.26412,59000
GBPUSD,2019-07-02 01:56:00,1.26411,1.26412,1.26408,1.26411,53159.9998
GBPUSD,2019-07-02 01:57:00,1.2641,1.2641,1.264,1.26409,59669.9982
GBPUSD,2019-07-02 01:58:00,1.26411,1.26416,1.2641,1.26412,13369.9999
GBPUSD,2019-07-02 01:59:00,1.26412,1.26412,1.26401,1.26402,40790.0009
GBPUSD,2019-07-02 02:00:00,1.26403,1.26419,1.26402,1.26419,74209.9991
GBPUSD,2019-07-02 02:01:00,1.2642,1.26423,1.2642,1.26422,16190.0005
GBPUSD,2019-07-02 02:02:00,1.26422,1.26423,1.2642,1.2642,29100.0004
GBPUSD,2019-07-02 02:03:00,1.2642,1.26422,1.26414,1.26422,77889.9994
GBPUSD,2019-07-02 02:04:00,1.26425,1.26425,1.26421,1.26421,18219.9993
GBPUSD,2019-07-02 02:05:00,1.26423,1.26427,1.26422,1.26425,49009.9983
GBPUSD,2019-07-02 02:06:00,1.26424,1.26424,1.26418,1.26421,41529.9988
GBPUSD,2019-07-02 02:07:00,1.26421,1.26421,1.26418,1.26419,24690.0005
GBPUSD,2019-07-02 02:08:00,1.26418,1.2642,1.26411,1.26415,97940.0024
GBPUSD,2019-07-02 02:09:00,1.26414,1.26415,1.2641,1.26411,92839.9963
GBPUSD,2019-07-02 02:10:00,1.26412,1.26418,1.26409,1.26412,35490.0017
GBPUSD,2019-07-02 02:11:00,1.26411,1.26412,1.26411,1.26412,9500
GBPUSD,2019-07-02 02:12:00,1.26411,1.26413,1.2641,1.26413,69510.0021
GBPUSD,2019-07-02 02:13:00,1.26413,1.26413,1.26408,1.26408,37619.9989
GBPUSD,2019-07-02 02:14:00,1.2641,1.26412,1.2641,1.26411,26129.9992
GBPUSD,2019-07-02 02:15:00,1.26412,1.26413,1.26411,1.26412,28440.0005
GBPUSD,2019-07-02 02:16:00,1.26413,1.26416,1.26413,1.26413,30120.0008
GBPUSD,2019-07-02 02:17:00,1.26414,1.26415,1.26411,1.26411,29620.0008
GBPUSD,2019-07-02 02:18:00,1.26411,1.26411,1.26408,1.26409,17489.9998
GBPUSD,2019-07-02 02:19:00,1.26411,1.26414,1.26407,1.26412,54750
GBPUSD,2019-07-02 02:20:00,1.26414,1.26416,1.26411,1.26415,72370.0027
GBPUSD,2019-07-02 02:21:00,1.26415,1.26415,1.26413,1.26414,9500
GBPUSD,2019-07-02 02:22:00,1.26413,1.2642,1.26411,1.26417,39889.9994
GBPUSD,2019-07-02 02:23:00,1.26417,1.26423,1.26417,1.26423,24750
GBPUSD,2019-07-02 02:24:00,1.26423,1.26423,1.26421,1.26422,18250
GBPUSD,2019-07-02 02:25:00,1.26421,1.26422,1.26416,1.26422,21409.9998
GBPUSD,2019-07-02 02:26:00,1.26421,1.26422,1.2642,1.2642,13119.9999
GBPUSD,2019-07-02 02:27:00,1.26421,1.26422,1.26419,1.2642,32000
GBPUSD,2019-07-02 02:28:00,1.2642,1.2642,1.26418,1.2642,20250
GBPUSD,2019-07-02 02:29:00,1.26424,1.26425,1.26419,1.26421,42250
GBPUSD,2019-07-02 02:30:00,1.2642,1.26422,1.2642,1.26421,11000
GBPUSD,2019-07-02 02:31:00,1.26421,1.26421,1.26416,1.26417,15329.9999
GBPUSD,2019-07-02 02:32:00,1.26416,1.26416,1.26399,1.26402,44990.0017
GBPUSD,2019-07-02 02:33:00,1.26401,1.26408,1.26401,1.26403,44490.0017
GBPUSD,2019-07-02 02:34:00,1.26403,1.26407,1.26402,1.26407,40849.9985
GBPUSD,2019-07-02 02:35:00,1.26406,1.2641,1.26406,1.26407,49869.9989
GBPUSD,2019-07-02 02:36:00,1.26405,1.26408,1.26404,1.26406,45159.9998
GBPUSD,2019-07-02 02:37:00,1.26405,1.26406,1.264,1.26402,31030.0007
GBPUSD,2019-07-02 02:38:00,1.26402,1.26403,1.26393,1.26394,40860.0006
GBPUSD,2019-07-02 02:39:00,1.26392,1.26399,1.2639,1.26392,136630.0049
GBPUSD,2019-07-02 02:40:00,1.26392,1.26392,1.26379,1.26388,76569.9997
GBPUSD,2019-07-02 02:41:00,1.26386,1.26391,1.26383,1.26383,60709.9991
GBPUSD,2019-07-02 02:42:00,1.26386,1.26393,1.26381,1.26382,54659.9998
GBPUSD,2019-07-02 02:43:00,1.26383,1.26389,1.26383,1.26388,55240.0017
GBPUSD,2019-07-02 02:44:00,1.26388,1.26392,1.26382,1.26388,65110.0006
GBPUSD,2019-07-02 02:45:00,1.26387,1.26411,1.26387,1.26403,67419.9982
GBPUSD,2019-07-02 02:46:00,1.26405,1.26413,1.26405,1.26408,40560.0014
GBPUSD,2019-07-02 02:47:00,1.26408,1.26412,1.26406,1.26412,24000
GBPUSD,2019-07-02 02:48:00,1.26412,1.26412,1.26406,1.26412,41040.0009
GBPUSD,2019-07-02 02:49:00,1.26411,1.26411,1.26404,1.26404,29370.0008
GBPUSD,2019-07-02 02:50:00,1.26403,1.26411,1.26402,1.26402,26700.0008
GBPUSD,2019-07-02 02:51:00,1.26403,1.26405,1.26402,1.26404,34060.0014
GBPUSD,2019-07-02 02:52:00,1.26404,1.26407,1.26401,1.26403,62939.9986
GBPUSD,2019-07-02 02:53:00,1.26404,1.26405,1.26403,1.26403,29340.0002
